id|cover|images|name|location|category|price|type|leilao|description|discountPercent|avaliationPrice|original_url|modalidade de venda|UF|city|neighborhood|area
8787711255737|https://venda-imoveis.caixa.gov.br/fotos/F878771125573721.jpg|https://venda-imoveis.caixa.gov.br/fotos/F878771125573721.jpg;https://venda-imoveis.caixa.gov.br/fotos/F878771125573722.jpg;https://venda-imoveis.caixa.gov.br/fotos/F878771125573723.jpg|RUA ANTONIO LOURENCO ROSA, N. 187, Apto 502, BL 13|RUA ANTONIO LOURENCO ROSA, N. 187, Apto 502, BL 13, MATO GRANDE, CANOAS - RS|Venda|R$ 92.444,76|Apartamento||Apartamento, 76.21 de área total, 41.19 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.|40.75|R$ 156.000,00|https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711255737|Venda Direta Online|RS|CANOAS|MATO GRANDE|41.19 m²
8787711867325|https://venda-imoveis.caixa.gov.br/fotos/F878771186732521.jpg|https://venda-imoveis.caixa.gov.br/fotos/F878771186732521.jpg;https://venda-imoveis.caixa.gov.br/fotos/F878771186732522.jpg;https://venda-imoveis.caixa.gov.br/fotos/F878771186732523.jpg|RUA BRUNO BLOEDOW DA SILVA, N. 235, Apto 401, BL12|RUA BRUNO BLOEDOW DA SILVA, N. 235, Apto 401, BL12, MATO GRANDE, CANOAS - RS|Venda|R$ 103.704,06|Apartamento||Apartamento, 76.62 de área total, 41.19 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.|40.75|R$ 175.000,00|https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711867325|Venda Direta Online|RS|CANOAS|MATO GRANDE|41.19 m²
8787711961402|https://venda-imoveis.caixa.gov.br/fotos/F878771196140221.jpg|https://venda-imoveis.caixa.gov.br/fotos/F878771196140221.jpg;https://venda-imoveis.caixa.gov.br/fotos/F878771196140222.jpg;https://venda-imoveis.caixa.gov.br/fotos/F878771196140223.jpg|BRUNO BLOEDOW DA SILVA, N. 235, Apto 504, BL 01|BRUNO BLOEDOW DA SILVA, N. 235, Apto 504, BL 01, MATO GRANDE, CANOAS - RS|Venda|R$ 106.667,03|Apartamento||Apartamento, 76.62 de área total, 41.19 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.|40.75|R$ 180.000,00|https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711961402|Venda Direta Online|RS|CANOAS|MATO GRANDE|41.19 m²
8787712660570|https://venda-imoveis.caixa.gov.br/fotos/F878771266057021.jpg|https://venda-imoveis.caixa.gov.br/fotos/F878771266057021.jpg;https://venda-imoveis.caixa.gov.br/fotos/F878771266057022.jpg;https://venda-imoveis.caixa.gov.br/fotos/F878771266057023.jpg|RUA BRUNO BLOEDOW, N. 235, Apto 503, BL 09 5º PAVIMENTO|RUA BRUNO BLOEDOW, N. 235, Apto 503, BL 09 5º PAVIMENTO, MATO GRANDE, CANOAS - RS|Venda|R$ 94.118,07|Apartamento||Apartamento, 76.62 de área total, 41.19 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.|40.75|R$ 158.823,70|https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712660570|Venda Direta Online|RS|CANOAS|MATO GRANDE|41.19 m²
8787712750430|https://venda-imoveis.caixa.gov.br/fotos/F878771275043021.jpg|https://venda-imoveis.caixa.gov.br/fotos/F878771275043021.jpg;https://venda-imoveis.caixa.gov.br/fotos/F878771275043022.jpg;https://venda-imoveis.caixa.gov.br/fotos/F878771275043023.jpg|RUA BRUNO BLOEDOW DA SILVA, N. 235, Apto 203, BL 06|RUA BRUNO BLOEDOW DA SILVA, N. 235, Apto 203, BL 06, MATO GRANDE, CANOAS - RS|Venda|R$ 94.815,14|Apartamento||Apartamento, 76.62 de área total, 41.19 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.|40.75|R$ 160.000,00|https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712750430|Venda Direta Online|RS|CANOAS|MATO GRANDE|41.19 m²
8555525991576|https://venda-imoveis.caixa.gov.br/fotos/F855552599157621.jpg|https://venda-imoveis.caixa.gov.br/fotos/F855552599157621.jpg;https://venda-imoveis.caixa.gov.br/fotos/F855552599157622.jpg;https://venda-imoveis.caixa.gov.br/fotos/F855552599157623.jpg|RUA VINTE E QUATRO DE OUTUBRO, N. 67, Apto 102, BL H|RUA VINTE E QUATRO DE OUTUBRO, N. 67, Apto 102, BL H, FATIMA, CANOAS - RS|Venda|R$ 106.667,03|Apartamento||Apartamento, 76.23 de área total, 48.94 de área privativa, 0.00 de área do terreno,  2 qto(s), 1 vaga(s) de garagem.|40.75|R$ 180.000,00|https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555525991576|Licitação Aberta|RS|CANOAS|FATIMA|48.94 m²
8043300080244|https://venda-imoveis.caixa.gov.br/fotos/F804330008024421.jpg|https://venda-imoveis.caixa.gov.br/fotos/F804330008024421.jpg;https://venda-imoveis.caixa.gov.br/fotos/F804330008024422.jpg;https://venda-imoveis.caixa.gov.br/fotos/F804330008024423.jpg|AVENIDA DO NAZARIO, N. 302, Apto 117, BL E TÉRREO|AVENIDA DO NAZARIO, N. 302, Apto 117, BL E TÉRREO, OLARIA, CANOAS - RS|Venda|R$ 104.889,24|Apartamento||Apartamento, 0.00 de área total, 40.87 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.|40.75|R$ 177.000,00|https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8043300080244|Venda Direta Online|RS|CANOAS|OLARIA|40.87 m²
8444416205586|https://venda-imoveis.caixa.gov.br/fotos/F844441620558621.jpg|https://venda-imoveis.caixa.gov.br/fotos/F844441620558621.jpg;https://venda-imoveis.caixa.gov.br/fotos/F844441620558622.jpg;https://venda-imoveis.caixa.gov.br/fotos/F844441620558623.jpg|RUA JULIO PEREIRA DE SOUZA, N. 1525, Apto 505, BL 02|RUA JULIO PEREIRA DE SOUZA, N. 1525, Apto 505, BL 02, ESTANCIA VELHA, CANOAS - RS|Venda|R$ 74.780,36|Apartamento||Apartamento, 46.10 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.|40.18|R$ 125.000,00|https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444416205586|Venda Direta Online|RS|CANOAS|ESTANCIA VELHA|39.30 m²
8444409816486|https://venda-imoveis.caixa.gov.br/fotos/F844440981648621.jpg|https://venda-imoveis.caixa.gov.br/fotos/F844440981648621.jpg;https://venda-imoveis.caixa.gov.br/fotos/F844440981648622.jpg;https://venda-imoveis.caixa.gov.br/fotos/F844440981648623.jpg|RUA ALAMEDA DAS CORTICEIRAS, N. 115, Apto 415, BL D|RUA ALAMEDA DAS CORTICEIRAS, N. 115, Apto 415, BL D, MATO GRANDE, CANOAS - RS|Venda|R$ 71.789,15|Apartamento||Apartamento, 0.00 de área total, 38.40 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.|40.18|R$ 120.000,00|https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444409816486|Licitação Aberta|RS|CANOAS|MATO GRANDE|38.40 m²
8555518985272|https://venda-imoveis.caixa.gov.br/fotos/F855551898527221.jpg|https://venda-imoveis.caixa.gov.br/fotos/F855551898527221.jpg;https://venda-imoveis.caixa.gov.br/fotos/F855551898527222.jpg;https://venda-imoveis.caixa.gov.br/fotos/F855551898527223.jpg|AVENIDA 1, N. 67, Apto 401, BL 02|AVENIDA 1, N. 67, Apto 401, BL 02, GUAJUVIRAS, CANOAS - RS|Venda|R$ 69.396,18|Apartamento||Apartamento, 42.84 de área total, 39.78 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.|40.18|R$ 116.000,00|https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555518985272|Venda Direta Online|RS|CANOAS|GUAJUVIRAS|39.78 m²
8047200400231|https://venda-imoveis.caixa.gov.br/fotos/F804720040023121.jpg|https://venda-imoveis.caixa.gov.br/fotos/F804720040023121.jpg;https://venda-imoveis.caixa.gov.br/fotos/F804720040023122.jpg;https://venda-imoveis.caixa.gov.br/fotos/F804720040023123.jpg|RUA ESPUMOSO, N. 305,|RUA ESPUMOSO, N. 305,, MATHIAS VELHO, CANOAS - RS|Venda|R$ 192.199,20|Casa||Casa, 0.00 de área total, 80.00 de área privativa, 500.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.|40.0|R$ 320.332,00|https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8047200400231|Leilão SFI - Edital Único|RS|CANOAS|MATHIAS VELHO|80.00 m²
1444406624960|https://venda-imoveis.caixa.gov.br/fotos/F144440662496021.jpg|https://venda-imoveis.caixa.gov.br/fotos/F144440662496021.jpg;https://venda-imoveis.caixa.gov.br/fotos/F144440662496022.jpg;https://venda-imoveis.caixa.gov.br/fotos/F144440662496023.jpg|AVENIDA SANTOS FERREIRA, N. 4100, Apto 401, TORRE 05 LT 01 QD A|AVENIDA SANTOS FERREIRA, N. 4100, Apto 401, TORRE 05 LT 01 QD A, ESTANCIA VELHA, CANOAS - RS|Venda|R$ 114.514,58|Apartamento||Apartamento, 0.00 de área total, 41.30 de área privativa, 0.00 de área do terreno.|39.73|R$ 190.000,00|https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444406624960|Venda Direta Online|RS|CANOAS|ESTANCIA VELHA|41.30 m²
8444407111230|https://venda-imoveis.caixa.gov.br/fotos/F844440711123021.jpg|https://venda-imoveis.caixa.gov.br/fotos/F844440711123021.jpg;https://venda-imoveis.caixa.gov.br/fotos/F844440711123022.jpg;https://venda-imoveis.caixa.gov.br/fotos/F844440711123023.jpg|AVENIDA 1, N. 527, Apto 404,  H104ATUAL AV DEZESSETE DE ABRIL, 52|AVENIDA 1, N. 527, Apto 404,  H104ATUAL AV DEZESSETE DE ABRIL, 52, GUAJUVIRAS, CANOAS - RS|Venda|R$ 60.392,76|Apartamento||Apartamento, 42.84 de área total, 39.78 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.|39.61|R$ 100.000,00|https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407111230|Venda Direta Online|RS|CANOAS|GUAJUVIRAS|39.78 m²
8444413608450|https://venda-imoveis.caixa.gov.br/fotos/F844441360845021.jpg|https://venda-imoveis.caixa.gov.br/fotos/F844441360845021.jpg;https://venda-imoveis.caixa.gov.br/fotos/F844441360845022.jpg;https://venda-imoveis.caixa.gov.br/fotos/F844441360845023.jpg|AVENIDA UM, N. 1830, Apto 202, BL 09|AVENIDA UM, N. 1830, Apto 202, BL 09, GUAJUVIRAS, CANOAS - RS|Venda|R$ 81.578,19|Apartamento||Apartamento, 42.84 de área total, 39.78 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.|39.58|R$ 135.000,00|https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444413608450|Venda Direta Online|RS|CANOAS|GUAJUVIRAS|39.78 m²
8787701835137|https://venda-imoveis.caixa.gov.br/fotos/F878770183513721.jpg|https://venda-imoveis.caixa.gov.br/fotos/F878770183513721.jpg;https://venda-imoveis.caixa.gov.br/fotos/F878770183513722.jpg;https://venda-imoveis.caixa.gov.br/fotos/F878770183513723.jpg|RUA SUB HELIO SANSONE - ANTIGA RUA 4, N. 21, Apto 411, TORRE 04 LT 08 QD E|RUA SUB HELIO SANSONE - ANTIGA RUA 4, N. 21, Apto 411, TORRE 04 LT 08 QD E, LOT RESID CANOAS LES, CANOAS - RS|Venda|R$ 126.926,84|Apartamento||Apartamento, 0.00 de área total, 47.28 de área privativa, 0.00 de área do terreno.|39.56|R$ 210.000,00|https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787701835137|Venda Direta Online|RS|CANOAS|LOT RESID CANOAS LES|47.28 m²
8555533457877|https://venda-imoveis.caixa.gov.br/fotos/F855553345787721.jpg|https://venda-imoveis.caixa.gov.br/fotos/F855553345787721.jpg;https://venda-imoveis.caixa.gov.br/fotos/F855553345787722.jpg;https://venda-imoveis.caixa.gov.br/fotos/F855553345787723.jpg|RUA DOM JOAO BECKER, N. 1852, Apto 172, BL R|RUA DOM JOAO BECKER, N. 1852, Apto 172, BL R, RIO BRANCO, CANOAS - RS|Venda|R$ 116.651,81|Apartamento||Apartamento, 74.68 de área total, 42.46 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.|39.56|R$ 193.000,00|https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555533457877|Venda Direta Online|RS|CANOAS|RIO BRANCO|42.46 m²
8555536297382|https://venda-imoveis.caixa.gov.br/fotos/F855553629738221.jpg|https://venda-imoveis.caixa.gov.br/fotos/F855553629738221.jpg;https://venda-imoveis.caixa.gov.br/fotos/F855553629738222.jpg;https://venda-imoveis.caixa.gov.br/fotos/F855553629738223.jpg|RUA CAMBOATAS, N. 315, Apto 504, BL 12 VG 200|RUA CAMBOATAS, N. 315, Apto 504, BL 12 VG 200, IGARA, CANOAS - RS|Venda|R$ 136.295,24|Apartamento||Apartamento, 78.30 de área total, 41.58 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.|39.56|R$ 225.500,00|https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555536297382|Licitação Aberta|RS|CANOAS|IGARA|41.58 m²
8787704616614|https://venda-imoveis.caixa.gov.br/fotos/F878770461661421.jpg|https://venda-imoveis.caixa.gov.br/fotos/F878770461661421.jpg;https://venda-imoveis.caixa.gov.br/fotos/F878770461661422.jpg;https://venda-imoveis.caixa.gov.br/fotos/F878770461661423.jpg|RUA SAO NICOLAU, N. 850, Apto 103, PAV 1, BL 8|RUA SAO NICOLAU, N. 850, Apto 103, PAV 1, BL 8, ESTANCIA VELHA, CANOAS - RS|Venda|R$ 123.904,77|Apartamento||Apartamento, 0.00 de área total, 41.19 de área privativa, 0.00 de área do terreno.|39.56|R$ 205.000,00|https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704616614|Venda Direta Online|RS|CANOAS|ESTANCIA VELHA|41.19 m²
8787706359007|https://venda-imoveis.caixa.gov.br/fotos/F878770635900721.jpg|https://venda-imoveis.caixa.gov.br/fotos/F878770635900721.jpg;https://venda-imoveis.caixa.gov.br/fotos/F878770635900722.jpg;https://venda-imoveis.caixa.gov.br/fotos/F878770635900723.jpg|AVENIDA SANTOS FERREIRA, N. 4330, Apto 401, TORRE 03 VG 226|AVENIDA SANTOS FERREIRA, N. 4330, Apto 401, TORRE 03 VG 226, ESTANCIA VELHA, CANOAS - RS|Venda|R$ 135.993,04|Apartamento||Apartamento, 87.49 de área total, 46.75 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.|39.56|R$ 225.000,00|https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706359007|Venda Direta Online|RS|CANOAS|ESTANCIA VELHA|46.75 m²
8042860000647|https://venda-imoveis.caixa.gov.br/fotos/F804286000064721.jpg|https://venda-imoveis.caixa.gov.br/fotos/F804286000064721.jpg;https://venda-imoveis.caixa.gov.br/fotos/F804286000064722.jpg;https://venda-imoveis.caixa.gov.br/fotos/F804286000064723.jpg|RUA ROBERTO FRANCISCO BEHRENS, N. 200, CS 128|RUA ROBERTO FRANCISCO BEHRENS, N. 200, CS 128, MATO GRANDE, CANOAS - RS|Venda|R$ 120.882,70|Casa||Casa, 50.08 de área total, 49.30 de área privativa, 175.30 de área do terreno.|39.56|R$ 200.000,00|https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8042860000647|Venda Direta Online|RS|CANOAS|MATO GRANDE|49.30 m²
8555511428416|https://venda-imoveis.caixa.gov.br/fotos/F855551142841621.jpg|https://venda-imoveis.caixa.gov.br/fotos/F855551142841621.jpg;https://venda-imoveis.caixa.gov.br/fotos/F855551142841622.jpg;https://venda-imoveis.caixa.gov.br/fotos/F855551142841623.jpg|RUA JOAO WOBETO, N. 350, Apto 202, BL B|RUA JOAO WOBETO, N. 350, Apto 202, BL B, MATO GRANDE, CANOAS - RS|Venda|R$ 119.673,87|Apartamento||Apartamento, 84.10 de área total, 56.50 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.|39.56|R$ 198.000,00|https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555511428416|Licitação Aberta|RS|CANOAS|MATO GRANDE|56.50 m²
8555518632469|https://venda-imoveis.caixa.gov.br/fotos/F855551863246921.jpg|https://venda-imoveis.caixa.gov.br/fotos/F855551863246921.jpg;https://venda-imoveis.caixa.gov.br/fotos/F855551863246922.jpg;https://venda-imoveis.caixa.gov.br/fotos/F855551863246923.jpg|RUA JOAO WOBETO, N. 350, Apto 404, BL Z|RUA JOAO WOBETO, N. 350, Apto 404, BL Z, MATO GRANDE, CANOAS - RS|Venda|R$ 123.300,35|Apartamento||Apartamento, 0.00 de área total, 56.69 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.|39.56|R$ 204.000,00|https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555518632469|Venda Direta Online|RS|CANOAS|MATO GRANDE|56.69 m²
8555526870420|https://venda-imoveis.caixa.gov.br/fotos/F855552687042021.jpg|https://venda-imoveis.caixa.gov.br/fotos/F855552687042021.jpg;https://venda-imoveis.caixa.gov.br/fotos/F855552687042022.jpg;https://venda-imoveis.caixa.gov.br/fotos/F855552687042023.jpg|RUA JOAO WOBETO, N. 350, Apto 303, BL R|RUA JOAO WOBETO, N. 350, Apto 303, BL R, MATO GRANDE, CANOAS - RS|Venda|R$ 113.871,50|Apartamento||Apartamento, 72.03 de área total, 48.42 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.|39.56|R$ 188.400,00|https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555526870420|Licitação Aberta|RS|CANOAS|MATO GRANDE|48.42 m²
8555510763696|https://venda-imoveis.caixa.gov.br/fotos/F855551076369621.jpg|https://venda-imoveis.caixa.gov.br/fotos/F855551076369621.jpg;https://venda-imoveis.caixa.gov.br/fotos/F855551076369622.jpg;https://venda-imoveis.caixa.gov.br/fotos/F855551076369623.jpg|RUA DOM JOAO BECKER, N. 1852, Apto 579, BL T PAV 05|RUA DOM JOAO BECKER, N. 1852, Apto 579, BL T PAV 05, FATIMA, CANOAS - RS|Venda|R$ 125.113,59|Apartamento||Apartamento, 0.00 de área total, 42.46 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.|39.56|R$ 207.000,00|https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555510763696|Venda Direta Online|RS|CANOAS|FATIMA|42.46 m²
8555525183224|https://venda-imoveis.caixa.gov.br/fotos/F855552518322421.jpg|https://venda-imoveis.caixa.gov.br/fotos/F855552518322421.jpg;https://venda-imoveis.caixa.gov.br/fotos/F855552518322422.jpg;https://venda-imoveis.caixa.gov.br/fotos/F855552518322423.jpg|RUA JOAQUIM CAETANO, N. 700, Apto 705,  BL C|RUA JOAQUIM CAETANO, N. 700, Apto 705,  BL C, FATIMA, CANOAS - RS|Venda|R$ 117.256,22|Apartamento||Apartamento, 84.98 de área total, 55.15 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.|39.56|R$ 194.000,00|https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555525183224|Licitação Aberta|RS|CANOAS|FATIMA|55.15 m²
8787717705335|https://venda-imoveis.caixa.gov.br/fotos/F878771770533521.jpg|https://venda-imoveis.caixa.gov.br/fotos/F878771770533521.jpg;https://venda-imoveis.caixa.gov.br/fotos/F878771770533522.jpg;https://venda-imoveis.caixa.gov.br/fotos/F878771770533523.jpg|RUA CAIRU, N. 1705, Apto 404, BL 06|RUA CAIRU, N. 1705, Apto 404, BL 06, FATIMA, CANOAS - RS|Venda|R$ 111.816,50|Apartamento||Apartamento, 65.30 de área total, 41.19 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.|39.56|R$ 185.000,00|https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787717705335|Licitação Aberta|RS|CANOAS|FATIMA|41.19 m²
8787712378026|https://venda-imoveis.caixa.gov.br/fotos/F878771237802621.jpg|https://venda-imoveis.caixa.gov.br/fotos/F878771237802621.jpg;https://venda-imoveis.caixa.gov.br/fotos/F878771237802622.jpg;https://venda-imoveis.caixa.gov.br/fotos/F878771237802623.jpg|RUA IRMA MARIA HILTGARDIS, N. 582, Apto 504, BL 12|RUA IRMA MARIA HILTGARDIS, N. 582, Apto 504, BL 12, OLARIA, CANOAS - RS|Venda|R$ 117.860,63|Apartamento||Apartamento, 70.36 de área total, 41.19 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.|39.56|R$ 195.000,00|https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712378026|Venda Direta Online|RS|CANOAS|OLARIA|41.19 m²
8787713542440|https://venda-imoveis.caixa.gov.br/fotos/F878771354244021.jpg|https://venda-imoveis.caixa.gov.br/fotos/F878771354244021.jpg;https://venda-imoveis.caixa.gov.br/fotos/F878771354244022.jpg;https://venda-imoveis.caixa.gov.br/fotos/F878771354244023.jpg|RUA CANDIDA PAIM TERRA, N. 93, Apto 403, TORRE D BOX 42|RUA CANDIDA PAIM TERRA, N. 93, Apto 403, TORRE D BOX 42, OLARIA, CANOAS - RS|Venda|R$ 120.882,70|Apartamento||Apartamento, 75.84 de área total, 45.79 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.|39.56|R$ 200.000,00|https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713542440|Licitação Aberta|RS|CANOAS|OLARIA|45.79 m²
8555533587304|https://venda-imoveis.caixa.gov.br/fotos/F855553358730421.jpg|https://venda-imoveis.caixa.gov.br/fotos/F855553358730421.jpg;https://venda-imoveis.caixa.gov.br/fotos/F855553358730422.jpg;https://venda-imoveis.caixa.gov.br/fotos/F855553358730423.jpg|RUA HENRIQUE STEFANI, N. 1041, Apto 401, BL 03|RUA HENRIQUE STEFANI, N. 1041, Apto 401, BL 03, IGARA, CANOAS - RS|Venda|R$ 177.568,31|Apartamento||Apartamento, 0.00 de área total, 62.20 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.|38.77|R$ 290.000,00|https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555533587304|Venda Direta Online|RS|CANOAS|IGARA|62.20 m²
1444420999097|https://venda-imoveis.caixa.gov.br/fotos/F144442099909721.jpg|https://venda-imoveis.caixa.gov.br/fotos/F144442099909721.jpg;https://venda-imoveis.caixa.gov.br/fotos/F144442099909722.jpg;https://venda-imoveis.caixa.gov.br/fotos/F144442099909723.jpg|RUA GILDO DE FREITAS, N. 1807, Apto 16, LT 9 A 12 QD C|RUA GILDO DE FREITAS, N. 1807, Apto 16, LT 9 A 12 QD C, OLARIA, CANOAS - RS|Venda|R$ 111.168,79|Apartamento||Apartamento, 59.28 de área total, 58.12 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.|38.24|R$ 180.000,00|https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444420999097|Venda Direta Online|RS|CANOAS|OLARIA|58.12 m²
1444403309878|https://venda-imoveis.caixa.gov.br/fotos/F144440330987821.jpg|https://venda-imoveis.caixa.gov.br/fotos/F144440330987821.jpg;https://venda-imoveis.caixa.gov.br/fotos/F144440330987822.jpg;https://venda-imoveis.caixa.gov.br/fotos/F144440330987823.jpg|RUA CANDIDO MACHADO, N. 100, Apto 1205, COBERTURA|RUA CANDIDO MACHADO, N. 100, Apto 1205, COBERTURA, CENTRO, CANOAS - RS|Venda|R$ 573.582,87|Apartamento||Apartamento, 0.00 de área total, 163.49 de área privativa, 0.00 de área do terreno,  3 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.|36.27|R$ 900.000,00|https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444403309878|Venda Direta Online|RS|CANOAS|CENTRO|163.49 m²
1444413512064|https://venda-imoveis.caixa.gov.br/fotos/F144441351206421.jpg|https://venda-imoveis.caixa.gov.br/fotos/F144441351206421.jpg;https://venda-imoveis.caixa.gov.br/fotos/F144441351206422.jpg;https://venda-imoveis.caixa.gov.br/fotos/F144441351206423.jpg|R CAMBOATAS, N. 505, Apto 512,  BL. C LOTE 12 QD. 03|R CAMBOATAS, N. 505, Apto 512,  BL. C LOTE 12 QD. 03, IGARA, CANOAS - RS|Venda|R$ 152.955,43|Apartamento||Apartamento, 66.29 de área total, 61.27 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.|36.27|R$ 240.000,00|https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444413512064|Venda Direta Online|RS|CANOAS|IGARA|61.27 m²
8555500745148|https://venda-imoveis.caixa.gov.br/fotos/F855550074514821.jpg|https://venda-imoveis.caixa.gov.br/fotos/F855550074514821.jpg;https://venda-imoveis.caixa.gov.br/fotos/F855550074514822.jpg;https://venda-imoveis.caixa.gov.br/fotos/F855550074514823.jpg|RUA CALIFORNIA, N. 602, LT 45 QD C2|RUA CALIFORNIA, N. 602, LT 45 QD C2, MATO GRANDE, CANOAS - RS|Venda|R$ 172.074,86|Casa||Casa, 126.00 de área total, 126.00 de área privativa, 150.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.|36.27|R$ 270.000,00|https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555500745148|Venda Direta Online|RS|CANOAS|MATO GRANDE|126.00 m²
